from,quantity_from,to,quantity_to,account_name,date,id
,0,usd,4000,test,1567049081,4417
usd,4000,bitcoin,1,test,1567049081,4418
,0,usd,4000,test,1567047081,4419
usd,4000,bitcoin,1,test,1567047081,4420
,0,usd,4000,test,1567045081,4421
usd,4000,bitcoin,1,test,1567045081,4422
,0,usd,4000,test,1567043081,4423
usd,4000,bitcoin,1,test,1567043081,4424
,0,usd,4000,test,1567041081,4425
usd,4000,bitcoin,1,test,1567041081,4426
,0,usd,4000,test,1567039081,4427
usd,4000,bitcoin,1,test,1567039081,4428
,0,usd,4000,test,1567037081,4429
usd,4000,bitcoin,1,test,1567037081,4430
,0,usd,4000,test,1567035081,4431
usd,4000,bitcoin,1,test,1567035081,4432
,0,usd,4000,test,1567033081,4433
usd,4000,bitcoin,1,test,1567033081,4434
,0,usd,4000,test,1567031081,4435
usd,4000,bitcoin,1,test,1567031081,4436
,0,usd,4000,test,1567029081,4437
usd,4000,bitcoin,1,test,1567029081,4438
,0,usd,4000,test,1567027081,4439
usd,4000,bitcoin,1,test,1567027081,4440
,0,usd,4000,test,1567025081,4441
usd,4000,bitcoin,1,test,1567025081,4442
,0,usd,4000,test,1567023081,4443
usd,4000,bitcoin,1,test,1567023081,4444
,0,usd,4000,test,1567021081,4445
usd,4000,bitcoin,1,test,1567021081,4446
,0,usd,4000,test,1567019081,4447
usd,4000,bitcoin,1,test,1567019081,4448
,0,usd,4000,test,1567017081,4449
usd,4000,bitcoin,1,test,1567017081,4450
,0,usd,4000,test,1567015081,4451
usd,4000,bitcoin,1,test,1567015081,4452
,0,usd,4000,test,1567013081,4453
usd,4000,bitcoin,1,test,1567013081,4454
,0,usd,4000,test,1567011081,4455
usd,4000,bitcoin,1,test,1567011081,4456
,0,usd,4000,test,1567009081,4457
usd,4000,bitcoin,1,test,1567009081,4458
,0,usd,4000,test,1567007081,4459
usd,4000,bitcoin,1,test,1567007081,4460
,0,usd,4000,test,1567005081,4461
usd,4000,bitcoin,1,test,1567005081,4462
,0,usd,4000,test,1567003081,4463
usd,4000,bitcoin,1,test,1567003081,4464
,0,usd,4000,test,1567001081,4465
usd,4000,bitcoin,1,test,1567001081,4466
,0,usd,4000,test,1566999081,4467
usd,4000,bitcoin,1,test,1566999081,4468
,0,usd,4000,test,1566997081,4469
usd,4000,bitcoin,1,test,1566997081,4470
,0,usd,4000,test,1566995081,4471
usd,4000,bitcoin,1,test,1566995081,4472
,0,usd,4000,test,1566993081,4473
usd,4000,bitcoin,1,test,1566993081,4474
,0,usd,4000,test,1566991081,4475
usd,4000,bitcoin,1,test,1566991081,4476
,0,usd,4000,test,1566989081,4477
usd,4000,bitcoin,1,test,1566989081,4478
,0,usd,4000,test,1566987081,4479
usd,4000,bitcoin,1,test,1566987081,4480
,0,usd,4000,test,1566985081,4481
usd,4000,bitcoin,1,test,1566985081,4482
,0,usd,4000,test,1566983081,4483
usd,4000,bitcoin,1,test,1566983081,4484
,0,usd,4000,test,1566981081,4485
usd,4000,bitcoin,1,test,1566981081,4486
,0,usd,4000,test,1566979081,4487
usd,4000,bitcoin,1,test,1566979081,4488
,0,usd,4000,test,1566977081,4489
usd,4000,bitcoin,1,test,1566977081,4490
,0,usd,4000,test,1566975081,4491
usd,4000,bitcoin,1,test,1566975081,4492
,0,usd,4000,test,1566973081,4493
usd,4000,bitcoin,1,test,1566973081,4494
,0,usd,4000,test,1566971081,4495
usd,4000,bitcoin,1,test,1566971081,4496
,0,usd,4000,test,1566969081,4497
usd,4000,bitcoin,1,test,1566969081,4498
,0,usd,4000,test,1566967081,4499
usd,4000,bitcoin,1,test,1566967081,4500
,0,usd,4000,test,1566965081,4501
usd,4000,bitcoin,1,test,1566965081,4502
,0,usd,4000,test,1566963081,4503
usd,4000,bitcoin,1,test,1566963081,4504
,0,usd,4000,test,1566961081,4505
usd,4000,bitcoin,1,test,1566961081,4506
,0,usd,4000,test,1566959081,4507
usd,4000,bitcoin,1,test,1566959081,4508
,0,usd,4000,test,1566957081,4509
usd,4000,bitcoin,1,test,1566957081,4510
,0,usd,4000,test,1566955081,4511
usd,4000,bitcoin,1,test,1566955081,4512
,0,usd,4000,test,1566953081,4513
usd,4000,bitcoin,1,test,1566953081,4514
,0,usd,4000,test,1566951081,4515
usd,4000,bitcoin,1,test,1566951081,4516
,0,usd,4000,test,1566949081,4517
usd,4000,bitcoin,1,test,1566949081,4518
,0,usd,4000,test,1566947081,4519
usd,4000,bitcoin,1,test,1566947081,4520
,0,usd,4000,test,1566945081,4521
usd,4000,bitcoin,1,test,1566945081,4522
,0,usd,4000,test,1566943081,4523
usd,4000,bitcoin,1,test,1566943081,4524
,0,usd,4000,test,1566941081,4525
usd,4000,bitcoin,1,test,1566941081,4526
,0,usd,4000,test,1566939081,4527
usd,4000,bitcoin,1,test,1566939081,4528
,0,usd,4000,test,1566937081,4529
usd,4000,bitcoin,1,test,1566937081,4530
,0,usd,4000,test,1566935081,4531
usd,4000,bitcoin,1,test,1566935081,4532
,0,usd,4000,test,1566933081,4533
usd,4000,bitcoin,1,test,1566933081,4534
,0,usd,4000,test,1566931081,4535
usd,4000,bitcoin,1,test,1566931081,4536
,0,usd,4000,test,1566929081,4537
usd,4000,bitcoin,1,test,1566929081,4538
,0,usd,4000,test,1566927081,4539
usd,4000,bitcoin,1,test,1566927081,4540
,0,usd,4000,test,1566925081,4541
usd,4000,bitcoin,1,test,1566925081,4542
,0,usd,4000,test,1566923081,4543
usd,4000,bitcoin,1,test,1566923081,4544
,0,usd,4000,test,1566921081,4545
usd,4000,bitcoin,1,test,1566921081,4546
,0,usd,4000,test,1566919081,4547
usd,4000,bitcoin,1,test,1566919081,4548
,0,usd,4000,test,1566917081,4549
usd,4000,bitcoin,1,test,1566917081,4550
,0,usd,4000,test,1566915081,4551
usd,4000,bitcoin,1,test,1566915081,4552
,0,usd,4000,test,1566913081,4553
usd,4000,bitcoin,1,test,1566913081,4554
,0,usd,4000,test,1566911081,4555
usd,4000,bitcoin,1,test,1566911081,4556
,0,usd,4000,test,1566909081,4557
usd,4000,bitcoin,1,test,1566909081,4558
,0,usd,4000,test,1566907081,4559
usd,4000,bitcoin,1,test,1566907081,4560
,0,usd,4000,test,1566905081,4561
usd,4000,bitcoin,1,test,1566905081,4562
,0,usd,4000,test,1566903081,4563
usd,4000,bitcoin,1,test,1566903081,4564
,0,usd,4000,test,1566901081,4565
usd,4000,bitcoin,1,test,1566901081,4566
,0,usd,4000,test,1566899081,4567
usd,4000,bitcoin,1,test,1566899081,4568
,0,usd,4000,test,1566897081,4569
usd,4000,bitcoin,1,test,1566897081,4570
,0,usd,4000,test,1566895081,4571
usd,4000,bitcoin,1,test,1566895081,4572
,0,usd,4000,test,1566893081,4573
usd,4000,bitcoin,1,test,1566893081,4574
,0,usd,4000,test,1566891081,4575
usd,4000,bitcoin,1,test,1566891081,4576
,0,usd,4000,test,1566889081,4577
usd,4000,bitcoin,1,test,1566889081,4578
,0,usd,4000,test,1566887081,4579
usd,4000,bitcoin,1,test,1566887081,4580
,0,usd,4000,test,1566885081,4581
usd,4000,bitcoin,1,test,1566885081,4582
,0,usd,4000,test,1566883081,4583
usd,4000,bitcoin,1,test,1566883081,4584
,0,usd,4000,test,1566881081,4585
usd,4000,bitcoin,1,test,1566881081,4586
,0,usd,4000,test,1566879081,4587
usd,4000,bitcoin,1,test,1566879081,4588
,0,usd,4000,test,1566877081,4589
usd,4000,bitcoin,1,test,1566877081,4590
,0,usd,4000,test,1566875081,4591
usd,4000,bitcoin,1,test,1566875081,4592
,0,usd,4000,test,1566873081,4593
usd,4000,bitcoin,1,test,1566873081,4594
,0,usd,4000,test,1566871081,4595
usd,4000,bitcoin,1,test,1566871081,4596
,0,usd,4000,test,1566869081,4597
usd,4000,bitcoin,1,test,1566869081,4598
,0,usd,4000,test,1566867081,4599
usd,4000,bitcoin,1,test,1566867081,4600
,0,usd,4000,test,1566865081,4601
usd,4000,bitcoin,1,test,1566865081,4602
,0,usd,4000,test,1566863081,4603
usd,4000,bitcoin,1,test,1566863081,4604
,0,usd,4000,test,1566861081,4605
usd,4000,bitcoin,1,test,1566861081,4606
,0,usd,4000,test,1566859081,4607
usd,4000,bitcoin,1,test,1566859081,4608
,0,usd,4000,test,1566857081,4609
usd,4000,bitcoin,1,test,1566857081,4610
,0,usd,4000,test,1566855081,4611
usd,4000,bitcoin,1,test,1566855081,4612
,0,usd,4000,test,1566853081,4613
usd,4000,bitcoin,1,test,1566853081,4614
,0,usd,4000,test,1566851081,4615
usd,4000,bitcoin,1,test,1566851081,4616
,0,usd,4000,test,1566849081,4617
usd,4000,bitcoin,1,test,1566849081,4618
,0,usd,4000,test,1566847081,4619
usd,4000,bitcoin,1,test,1566847081,4620
,0,usd,4000,test,1566845081,4621
usd,4000,bitcoin,1,test,1566845081,4622
,0,usd,4000,test,1566843081,4623
usd,4000,bitcoin,1,test,1566843081,4624
,0,usd,4000,test,1566841081,4625
usd,4000,bitcoin,1,test,1566841081,4626
,0,usd,4000,test,1566839081,4627
usd,4000,bitcoin,1,test,1566839081,4628
,0,usd,4000,test,1566837081,4629
usd,4000,bitcoin,1,test,1566837081,4630
,0,usd,4000,test,1566835081,4631
usd,4000,bitcoin,1,test,1566835081,4632
,0,usd,4000,test,1566833081,4633
usd,4000,bitcoin,1,test,1566833081,4634
,0,usd,4000,test,1566831081,4635
usd,4000,bitcoin,1,test,1566831081,4636
,0,usd,4000,test,1566829081,4637
usd,4000,bitcoin,1,test,1566829081,4638
,0,usd,4000,test,1566827081,4639
usd,4000,bitcoin,1,test,1566827081,4640
,0,usd,4000,test,1566825081,4641
usd,4000,bitcoin,1,test,1566825081,4642
,0,usd,4000,test,1566823081,4643
usd,4000,bitcoin,1,test,1566823081,4644
,0,usd,4000,test,1566821081,4645
usd,4000,bitcoin,1,test,1566821081,4646
,0,usd,4000,test,1566819081,4647
usd,4000,bitcoin,1,test,1566819081,4648
,0,usd,4000,test,1566817081,4649
usd,4000,bitcoin,1,test,1566817081,4650
,0,usd,4000,test,1566815081,4651
usd,4000,bitcoin,1,test,1566815081,4652
,0,usd,4000,test,1566813081,4653
usd,4000,bitcoin,1,test,1566813081,4654
,0,usd,4000,test,1566811081,4655
usd,4000,bitcoin,1,test,1566811081,4656
,0,usd,4000,test,1566809081,4657
usd,4000,bitcoin,1,test,1566809081,4658
,0,usd,4000,test,1566807081,4659
usd,4000,bitcoin,1,test,1566807081,4660
,0,usd,4000,test,1566805081,4661
usd,4000,bitcoin,1,test,1566805081,4662
,0,usd,4000,test,1566803081,4663
usd,4000,bitcoin,1,test,1566803081,4664
,0,usd,4000,test,1566801081,4665
usd,4000,bitcoin,1,test,1566801081,4666
,0,usd,4000,test,1566799081,4667
usd,4000,bitcoin,1,test,1566799081,4668
,0,usd,4000,test,1566797081,4669
usd,4000,bitcoin,1,test,1566797081,4670
,0,usd,4000,test,1566795081,4671
usd,4000,bitcoin,1,test,1566795081,4672
,0,usd,4000,test,1566793081,4673
usd,4000,bitcoin,1,test,1566793081,4674
,0,usd,4000,test,1566791081,4675
usd,4000,bitcoin,1,test,1566791081,4676
,0,usd,4000,test,1566789081,4677
usd,4000,bitcoin,1,test,1566789081,4678
,0,usd,4000,test,1566787081,4679
usd,4000,bitcoin,1,test,1566787081,4680
,0,usd,4000,test,1566785081,4681
usd,4000,bitcoin,1,test,1566785081,4682
,0,usd,4000,test,1566783081,4683
usd,4000,bitcoin,1,test,1566783081,4684
,0,usd,4000,test,1566781081,4685
usd,4000,bitcoin,1,test,1566781081,4686
,0,usd,4000,test,1566779081,4687
usd,4000,bitcoin,1,test,1566779081,4688
,0,usd,4000,test,1566777081,4689
usd,4000,bitcoin,1,test,1566777081,4690
,0,usd,4000,test,1566775081,4691
usd,4000,bitcoin,1,test,1566775081,4692
,0,usd,4000,test,1566773081,4693
usd,4000,bitcoin,1,test,1566773081,4694
,0,usd,4000,test,1566771081,4695
usd,4000,bitcoin,1,test,1566771081,4696
,0,usd,4000,test,1566769081,4697
usd,4000,bitcoin,1,test,1566769081,4698
,0,usd,4000,test,1566767081,4699
usd,4000,bitcoin,1,test,1566767081,4700
,0,usd,4000,test,1566765081,4701
usd,4000,bitcoin,1,test,1566765081,4702
,0,usd,4000,test,1566763081,4703
usd,4000,bitcoin,1,test,1566763081,4704
,0,usd,4000,test,1566761081,4705
usd,4000,bitcoin,1,test,1566761081,4706
,0,usd,4000,test,1566759081,4707
usd,4000,bitcoin,1,test,1566759081,4708
,0,usd,4000,test,1566757081,4709
usd,4000,bitcoin,1,test,1566757081,4710
,0,usd,4000,test,1566755081,4711
usd,4000,bitcoin,1,test,1566755081,4712
,0,usd,4000,test,1566753081,4713
usd,4000,bitcoin,1,test,1566753081,4714
,0,usd,4000,test,1566751081,4715
usd,4000,bitcoin,1,test,1566751081,4716
,0,usd,4000,test,1566749081,4717
usd,4000,bitcoin,1,test,1566749081,4718
,0,usd,4000,test,1566747081,4719
usd,4000,bitcoin,1,test,1566747081,4720
,0,usd,4000,test,1566745081,4721
usd,4000,bitcoin,1,test,1566745081,4722
,0,usd,4000,test,1566743081,4723
usd,4000,bitcoin,1,test,1566743081,4724
,0,usd,4000,test,1566741081,4725
usd,4000,bitcoin,1,test,1566741081,4726
,0,usd,4000,test,1566739081,4727
usd,4000,bitcoin,1,test,1566739081,4728
,0,usd,4000,test,1566737081,4729
usd,4000,bitcoin,1,test,1566737081,4730
,0,usd,4000,test,1566735081,4731
usd,4000,bitcoin,1,test,1566735081,4732
,0,usd,4000,test,1566733081,4733
usd,4000,bitcoin,1,test,1566733081,4734
,0,usd,4000,test,1566731081,4735
usd,4000,bitcoin,1,test,1566731081,4736
,0,usd,4000,test,1566729081,4737
usd,4000,bitcoin,1,test,1566729081,4738
,0,usd,4000,test,1566727081,4739
usd,4000,bitcoin,1,test,1566727081,4740
,0,usd,4000,test,1566725081,4741
usd,4000,bitcoin,1,test,1566725081,4742
,0,usd,4000,test,1566723081,4743
usd,4000,bitcoin,1,test,1566723081,4744
,0,usd,4000,test,1566721081,4745
usd,4000,bitcoin,1,test,1566721081,4746
,0,usd,4000,test,1566719081,4747
usd,4000,bitcoin,1,test,1566719081,4748
,0,usd,4000,test,1566717081,4749
usd,4000,bitcoin,1,test,1566717081,4750
,0,usd,4000,test,1566715081,4751
usd,4000,bitcoin,1,test,1566715081,4752
,0,usd,4000,test,1566713081,4753
usd,4000,bitcoin,1,test,1566713081,4754
,0,usd,4000,test,1566711081,4755
usd,4000,bitcoin,1,test,1566711081,4756
,0,usd,4000,test,1566709081,4757
usd,4000,bitcoin,1,test,1566709081,4758
,0,usd,4000,test,1566707081,4759
usd,4000,bitcoin,1,test,1566707081,4760
,0,usd,4000,test,1566705081,4761
usd,4000,bitcoin,1,test,1566705081,4762
,0,usd,4000,test,1566703081,4763
usd,4000,bitcoin,1,test,1566703081,4764
,0,usd,4000,test,1566701081,4765
usd,4000,bitcoin,1,test,1566701081,4766
,0,usd,4000,test,1566699081,4767
usd,4000,bitcoin,1,test,1566699081,4768
,0,usd,4000,test,1566697081,4769
usd,4000,bitcoin,1,test,1566697081,4770
,0,usd,4000,test,1566695081,4771
usd,4000,bitcoin,1,test,1566695081,4772
,0,usd,4000,test,1566693081,4773
usd,4000,bitcoin,1,test,1566693081,4774
,0,usd,4000,test,1566691081,4775
usd,4000,bitcoin,1,test,1566691081,4776
,0,usd,4000,test,1566689081,4777
usd,4000,bitcoin,1,test,1566689081,4778
,0,usd,4000,test,1566687081,4779
usd,4000,bitcoin,1,test,1566687081,4780
,0,usd,4000,test,1566685081,4781
usd,4000,bitcoin,1,test,1566685081,4782
,0,usd,4000,test,1566683081,4783
usd,4000,bitcoin,1,test,1566683081,4784
,0,usd,4000,test,1566681081,4785
usd,4000,bitcoin,1,test,1566681081,4786
,0,usd,4000,test,1566679081,4787
usd,4000,bitcoin,1,test,1566679081,4788
,0,usd,4000,test,1566677081,4789
usd,4000,bitcoin,1,test,1566677081,4790
,0,usd,4000,test,1566675081,4791
usd,4000,bitcoin,1,test,1566675081,4792
,0,usd,4000,test,1566673081,4793
usd,4000,bitcoin,1,test,1566673081,4794
,0,usd,4000,test,1566671081,4795
usd,4000,bitcoin,1,test,1566671081,4796
,0,usd,4000,test,1566669081,4797
usd,4000,bitcoin,1,test,1566669081,4798
,0,usd,4000,test,1566667081,4799
usd,4000,bitcoin,1,test,1566667081,4800
,0,usd,4000,test,1566665081,4801
usd,4000,bitcoin,1,test,1566665081,4802
,0,usd,4000,test,1566663081,4803
usd,4000,bitcoin,1,test,1566663081,4804
,0,usd,4000,test,1566661081,4805
usd,4000,bitcoin,1,test,1566661081,4806
,0,usd,4000,test,1566659081,4807
usd,4000,bitcoin,1,test,1566659081,4808
,0,usd,4000,test,1566657081,4809
usd,4000,bitcoin,1,test,1566657081,4810
,0,usd,4000,test,1566655081,4811
usd,4000,bitcoin,1,test,1566655081,4812
,0,usd,4000,test,1566653081,4813
usd,4000,bitcoin,1,test,1566653081,4814
,0,usd,4000,test,1566651081,4815
usd,4000,bitcoin,1,test,1566651081,4816
,0,usd,4000,test,1566649081,4817
usd,4000,bitcoin,1,test,1566649081,4818
,0,usd,4000,test,1566647081,4819
usd,4000,bitcoin,1,test,1566647081,4820
,0,usd,4000,test,1566645081,4821
usd,4000,bitcoin,1,test,1566645081,4822
,0,usd,4000,test,1566643081,4823
usd,4000,bitcoin,1,test,1566643081,4824
,0,usd,4000,test,1566641081,4825
usd,4000,bitcoin,1,test,1566641081,4826
,0,usd,4000,test,1566639081,4827
usd,4000,bitcoin,1,test,1566639081,4828
,0,usd,4000,test,1566637081,4829
usd,4000,bitcoin,1,test,1566637081,4830
,0,usd,4000,test,1566635081,4831
usd,4000,bitcoin,1,test,1566635081,4832
,0,usd,4000,test,1566633081,4833
usd,4000,bitcoin,1,test,1566633081,4834
,0,usd,4000,test,1566631081,4835
usd,4000,bitcoin,1,test,1566631081,4836
,0,usd,4000,test,1566629081,4837
usd,4000,bitcoin,1,test,1566629081,4838
,0,usd,4000,test,1566627081,4839
usd,4000,bitcoin,1,test,1566627081,4840
,0,usd,4000,test,1566625081,4841
usd,4000,bitcoin,1,test,1566625081,4842
,0,usd,4000,test,1566623081,4843
usd,4000,bitcoin,1,test,1566623081,4844
,0,usd,4000,test,1566621081,4845
usd,4000,bitcoin,1,test,1566621081,4846
,0,usd,4000,test,1566619081,4847
usd,4000,bitcoin,1,test,1566619081,4848
,0,usd,4000,test,1566617081,4849
usd,4000,bitcoin,1,test,1566617081,4850
,0,usd,4000,test,1566615081,4851
usd,4000,bitcoin,1,test,1566615081,4852
,0,usd,4000,test,1566613081,4853
usd,4000,bitcoin,1,test,1566613081,4854
,0,usd,4000,test,1566611081,4855
usd,4000,bitcoin,1,test,1566611081,4856
,0,usd,4000,test,1566609081,4857
usd,4000,bitcoin,1,test,1566609081,4858
,0,usd,4000,test,1566607081,4859
usd,4000,bitcoin,1,test,1566607081,4860
,0,usd,4000,test,1566605081,4861
usd,4000,bitcoin,1,test,1566605081,4862
,0,usd,4000,test,1566603081,4863
usd,4000,bitcoin,1,test,1566603081,4864
,0,usd,4000,test,1566601081,4865
usd,4000,bitcoin,1,test,1566601081,4866
,0,usd,4000,test,1566599081,4867
usd,4000,bitcoin,1,test,1566599081,4868
,0,usd,4000,test,1566597081,4869
usd,4000,bitcoin,1,test,1566597081,4870
,0,usd,4000,test,1566595081,4871
usd,4000,bitcoin,1,test,1566595081,4872
,0,usd,4000,test,1566593081,4873
usd,4000,bitcoin,1,test,1566593081,4874
,0,usd,4000,test,1566591081,4875
usd,4000,bitcoin,1,test,1566591081,4876
,0,usd,4000,test,1566589081,4877
usd,4000,bitcoin,1,test,1566589081,4878
,0,usd,4000,test,1566587081,4879
usd,4000,bitcoin,1,test,1566587081,4880
,0,usd,4000,test,1566585081,4881
usd,4000,bitcoin,1,test,1566585081,4882
,0,usd,4000,test,1566583081,4883
usd,4000,bitcoin,1,test,1566583081,4884
,0,usd,4000,test,1566581081,4885
usd,4000,bitcoin,1,test,1566581081,4886
,0,usd,4000,test,1566579081,4887
usd,4000,bitcoin,1,test,1566579081,4888
,0,usd,4000,test,1566577081,4889
usd,4000,bitcoin,1,test,1566577081,4890
,0,usd,4000,test,1566575081,4891
usd,4000,bitcoin,1,test,1566575081,4892
,0,usd,4000,test,1566573081,4893
usd,4000,bitcoin,1,test,1566573081,4894
,0,usd,4000,test,1566571081,4895
usd,4000,bitcoin,1,test,1566571081,4896
,0,usd,4000,test,1566569081,4897
usd,4000,bitcoin,1,test,1566569081,4898
,0,usd,4000,test,1566567081,4899
usd,4000,bitcoin,1,test,1566567081,4900
,0,usd,4000,test,1566565081,4901
usd,4000,bitcoin,1,test,1566565081,4902
,0,usd,4000,test,1566563081,4903
usd,4000,bitcoin,1,test,1566563081,4904
,0,usd,4000,test,1566561081,4905
usd,4000,bitcoin,1,test,1566561081,4906
,0,usd,4000,test,1566559081,4907
usd,4000,bitcoin,1,test,1566559081,4908
,0,usd,4000,test,1566557081,4909
usd,4000,bitcoin,1,test,1566557081,4910
,0,usd,4000,test,1566555081,4911
usd,4000,bitcoin,1,test,1566555081,4912
,0,usd,4000,test,1566553081,4913
usd,4000,bitcoin,1,test,1566553081,4914
,0,usd,4000,test,1566551081,4915
usd,4000,bitcoin,1,test,1566551081,4916
,0,usd,4000,test,1566549081,4917
usd,4000,bitcoin,1,test,1566549081,4918
,0,usd,4000,test,1566547081,4919
usd,4000,bitcoin,1,test,1566547081,4920
,0,usd,4000,test,1566545081,4921
usd,4000,bitcoin,1,test,1566545081,4922
,0,usd,4000,test,1566543081,4923
usd,4000,bitcoin,1,test,1566543081,4924
,0,usd,4000,test,1566541081,4925
usd,4000,bitcoin,1,test,1566541081,4926
,0,usd,4000,test,1566539081,4927
usd,4000,bitcoin,1,test,1566539081,4928
,0,usd,4000,test,1566537081,4929
usd,4000,bitcoin,1,test,1566537081,4930
,0,usd,4000,test,1566535081,4931
usd,4000,bitcoin,1,test,1566535081,4932
,0,usd,4000,test,1566533081,4933
usd,4000,bitcoin,1,test,1566533081,4934
,0,usd,4000,test,1566531081,4935
usd,4000,bitcoin,1,test,1566531081,4936
,0,usd,4000,test,1566529081,4937
usd,4000,bitcoin,1,test,1566529081,4938
,0,usd,4000,test,1566527081,4939
usd,4000,bitcoin,1,test,1566527081,4940
,0,usd,4000,test,1566525081,4941
usd,4000,bitcoin,1,test,1566525081,4942
,0,usd,4000,test,1566523081,4943
usd,4000,bitcoin,1,test,1566523081,4944
,0,usd,4000,test,1566521081,4945
usd,4000,bitcoin,1,test,1566521081,4946
,0,usd,4000,test,1566519081,4947
usd,4000,bitcoin,1,test,1566519081,4948
,0,usd,4000,test,1566517081,4949
usd,4000,bitcoin,1,test,1566517081,4950
,0,usd,4000,test,1566515081,4951
usd,4000,bitcoin,1,test,1566515081,4952
,0,usd,4000,test,1566513081,4953
usd,4000,bitcoin,1,test,1566513081,4954
,0,usd,4000,test,1566511081,4955
usd,4000,bitcoin,1,test,1566511081,4956
,0,usd,4000,test,1566509081,4957
usd,4000,bitcoin,1,test,1566509081,4958
,0,usd,4000,test,1566507081,4959
usd,4000,bitcoin,1,test,1566507081,4960
,0,usd,4000,test,1566505081,4961
usd,4000,bitcoin,1,test,1566505081,4962
,0,usd,4000,test,1566503081,4963
usd,4000,bitcoin,1,test,1566503081,4964
,0,usd,4000,test,1566501081,4965
usd,4000,bitcoin,1,test,1566501081,4966
,0,usd,4000,test,1566499081,4967
usd,4000,bitcoin,1,test,1566499081,4968
,0,usd,4000,test,1566497081,4969
usd,4000,bitcoin,1,test,1566497081,4970
,0,usd,4000,test,1566495081,4971
usd,4000,bitcoin,1,test,1566495081,4972
,0,usd,4000,test,1566493081,4973
usd,4000,bitcoin,1,test,1566493081,4974
,0,usd,4000,test,1566491081,4975
usd,4000,bitcoin,1,test,1566491081,4976
,0,usd,4000,test,1566489081,4977
usd,4000,bitcoin,1,test,1566489081,4978
,0,usd,4000,test,1566487081,4979
usd,4000,bitcoin,1,test,1566487081,4980
,0,usd,4000,test,1566485081,4981
usd,4000,bitcoin,1,test,1566485081,4982
,0,usd,4000,test,1566483081,4983
usd,4000,bitcoin,1,test,1566483081,4984
,0,usd,4000,test,1566481081,4985
usd,4000,bitcoin,1,test,1566481081,4986
,0,usd,4000,test,1566479081,4987
usd,4000,bitcoin,1,test,1566479081,4988
,0,usd,4000,test,1566477081,4989
usd,4000,bitcoin,1,test,1566477081,4990
,0,usd,4000,test,1566475081,4991
usd,4000,bitcoin,1,test,1566475081,4992
,0,usd,4000,test,1566473081,4993
usd,4000,bitcoin,1,test,1566473081,4994
,0,usd,4000,test,1566471081,4995
usd,4000,bitcoin,1,test,1566471081,4996
,0,usd,4000,test,1566469081,4997
usd,4000,bitcoin,1,test,1566469081,4998
,0,usd,4000,test,1566467081,4999
